64513467,107006,integrallis/stripe_event,9,1
64513585,1846996,deeplearning4j/deeplearning4j,1,1
64514016,891,rails/rails,32,31
64514570,267382,bokmann/font-awesome-rails,9,2
64521797,10075,jruby/jruby,32,5
64524273,323760,rapid7/metasploit-framework,3,3
64524768,891,rails/rails,32,29
64527929,2360716,coorasse/Airesis,1,1
64528060,2360716,coorasse/Airesis,1,1
64528410,2360716,coorasse/Airesis,1,1
64528591,2360716,coorasse/Airesis,1,1
64530992,425484,nanoc/nanoc,2,2
64532147,2360716,coorasse/Airesis,1,1
64532153,2360716,coorasse/Airesis,1,1
64533505,2059323,jdamcd/android-crop,1,1
64534585,835609,laurentpetit/ccw,1,1
64534796,365717,geoserver/geoserver,3,1
64538167,3709873,naver/pinpoint,2,1
64540134,3416164,refile/refile,3,3
64541069,647106,opf/openproject,8,3
64541078,647106,opf/openproject,8,1
64542256,891,rails/rails,32,26
64544289,2360716,coorasse/Airesis,1,1
64545549,42,diaspora/diaspora,8,1
64545873,42,diaspora/diaspora,8,2
64546898,10075,jruby/jruby,32,4
64548486,2360716,coorasse/Airesis,1,1
64549828,2360716,coorasse/Airesis,1,1
64552751,269684,antirez/redis-doc,1,1
64555657,835609,laurentpetit/ccw,1,1
64558627,835609,laurentpetit/ccw,1,1
64560175,10075,jruby/jruby,32,4
64563159,2177865,chocoteam/choco3,5,4
64563213,2360716,coorasse/Airesis,1,1
64563237,2360716,coorasse/Airesis,1,1
64563594,2360716,coorasse/Airesis,1,1
64563750,835609,laurentpetit/ccw,1,1
64565196,2360716,coorasse/Airesis,1,1
64567754,2877242,cerebris/jsonapi-resources,9,2
64567768,2877242,cerebris/jsonapi-resources,9,3
64569259,10075,jruby/jruby,32,4
64571422,877336,puniverse/quasar,2,1
64574770,891,rails/rails,32,26
64574889,891,rails/rails,32,25
64575880,10075,jruby/jruby,32,3
64575940,69867,apache/jackrabbit-oak,1,1
64578178,10075,jruby/jruby,32,3
64579419,10075,jruby/jruby,32,2
64579952,10075,jruby/jruby,32,2
64581485,891,rails/rails,32,26
64583302,891,rails/rails,32,23
64583721,2643,excon/excon,9,2
64585169,54335,spree-contrib/spree_i18n,4,4
64585959,647106,opf/openproject,8,1
64586332,10075,jruby/jruby,32,2
64587417,323760,rapid7/metasploit-framework,3,3
64592098,10075,jruby/jruby,32,2
64592518,10075,jruby/jruby,32,3
64593189,323760,rapid7/metasploit-framework,3,3
64594705,2360716,coorasse/Airesis,1,1
64594867,2360716,coorasse/Airesis,1,1
64594899,10075,jruby/jruby,32,2
64594975,69867,apache/jackrabbit-oak,1,1
64595335,2859275,rightscale/praxis,2,2
64595730,323760,rapid7/metasploit-framework,3,3
64597932,891,rails/rails,32,27
64601807,10075,jruby/jruby,32,3
64601858,287531,SpontaneousCMS/spontaneous,4,4
64603267,323760,rapid7/metasploit-framework,3,3
64608299,1846996,deeplearning4j/deeplearning4j,1,1
64609263,1846996,deeplearning4j/deeplearning4j,1,1
64610617,10075,jruby/jruby,32,31
64612725,10075,jruby/jruby,32,31
64614465,891,rails/rails,32,21
64615599,10075,jruby/jruby,32,31
64616831,10075,jruby/jruby,32,31
64617579,10075,jruby/jruby,32,2
64618267,10075,jruby/jruby,32,2
64622849,2694124,AChep/AcDisplay,1,1
64626309,10075,jruby/jruby,32,3
64627321,12798,sensu/sensu,5,1
64629567,2175041,thoughtbot/hound,1,1
64634761,1302426,Unidata/thredds,3,2
64634985,1302426,Unidata/thredds,3,3
64635431,12798,sensu/sensu,5,1
64639548,825843,facebook/buck,1,1
64640053,1512262,poise/poise,5,1
64640519,10075,jruby/jruby,32,3
64642120,10075,jruby/jruby,32,5
64642517,10075,jruby/jruby,32,5
64645088,10075,jruby/jruby,11,1
