53130658
54845897
137674768
49783969
49465173
38065341
51535436
49648950
59719414
53194148
48535542
51597860
52984463
48696098
55192259
47579308
48930920
49761556
54738873
53483072
48730741
51047068
48614177
1827332
92830408
48281040
53463463
114354936
48184725
40435798
50994477
1829079
49873359
53353405
61815125
131115959
50216578
49294922
48468263
54621221
52311299
1827527
53662036
1755120
49873352
38173270
59719722
52675708
71299613
50758214
52792246
50337642
55816917
2905395
51134452
71299614
40554521
52929922
48835380
49629819
50102345
50146503
59498732
2398098
52893611
51639875
48208579
49810991
48410828
53547858
59719723
53428101
54293705
50778748
48099312
38065334
50164549
50173038
51105786
61815128
55319012
52336315
52815173
55183364
49677508
49981052
54293685
50656505
49609596
53355940
21085531
48290976
53644427
31837710
114985702
50726192
52438938
55028519
50561658
53357157
53032281
54293426
48641683
53701777
140196253
1906073
48433998
52209961
52137459
68554141
77680964
54512960
4047264
48988424
52940895
53975017
49804408
48941342
50338837
54276805
48400154
53637348
40578540
50587098
51449772
54240318
50589547
54087686
49794805
40437750
54104774
53477260
53700735
1763689
51909243
53700732
54851698
47839546
2515647
54985726
50199560
54752785
53463255
53099477
53483089
51236442
54894985
51926140
2308879
50528238
49385029
50086691
48772751
53372820
48605482
50110778
50065714
48905774
47672011
53971884
49802284
50236897
48880629
50940567
55055083
50385675
111102257
48172331
51926152
55732609
40444275
54725258
49082895
49629793
52501149
53099468
47927117
49967803
39316872
49337286
50013430
52742572
3988364
52076840
51390573
50668335
52266367
53201751
53460446
50465409
53248658
2271882
52750946
49687127
55037993
69031270
50528259
38173269
53019469
53818677
55349904
50585992
59474312
55572833
53483082
54752783
54199289
48601973
48954983
52549733
53353408
49724467
34962801
49385008
58909423
2905902
50089262
40437753
55452660
50262809
54295028
53104690
53697057
49804416
55033504
47568152
50492650
56024068
50447790
48078022
48304681
31837698
92816806
38173268
51234668
53732330
53384269
47561985
2134906
48535545
51937548
54268431
49667573
55430155
1919029
49059012
49788540
52157924
52076857
3910645
53358879
61815123
50594827
55778661
