"x"
"jnicklas/capybara"
"travis-ci/travis-core"
"le0pard/mongodb_logger"
"datamapper/do"
"presidentbeef/brakeman"
"dradis/dradisframework"
"phoet/asin"
"metaskills/less-rails"
"nbudin/devise_cas_authenticatable"
"holman/boom"
"sferik/mtgox"
"doorkeeper-gem/doorkeeper"
"mikel/mail"
"zinenko/vk-ruby"
"sferik/t"
"ruby/ruby"
"njonsson/cape"
"randym/axlsx"
"leejarvis/slop"
"collectiveidea/json_spec"
"glejeune/Ruby-Graphviz"
"kmuto/review"
"seejohnrun/ice_cube"
"morgoth/picasa"
"ddollar/foreman"
"amatsuda/kaminari"
"bostonrb/bostonrb"
"danielweinmann/catarse"
"livingsocial/rake-pipeline"
"Compass/compass-rails"
"pellegrino/jackpot"
"bensie/sshkey"
"rodjek/puppet-lint"
"spree-contrib/spree_active_shipping"
"radar/forem"
"heroku/heroku.rb"
"middleman/middleman"
"rubyworks/facets"
"ktoso/maven-git-commit-id-plugin"
"pulse00/Twig-Eclipse-Plugin"
"pulse00/Symfony-2-Eclipse-Plugin"
"remiprev/teamocil"
"thinreports/thinreports-generator"
"felipecsl/wombat"
"railsbp/rails-bestpractices.com"
"bploetz/versionist"
"spree-contrib/spree_wishlist"
"ryanb/nested_form"
"LTe/grape-rabl"
"steelThread/redmon"
"jasmine/jasmine-gem"
"sgruhier/foundation_rails_helper"
"michelson/lazy_high_charts"
"guard/listen"
"dejan/auto_html"
"comfy/comfortable-mexican-sofa"
"postrank-labs/goliath"
"adhearsion/adhearsion"
"mailboxer/mailboxer"
"tpitale/legato"
"metaskills/less-rails-bootstrap"
"emberjs/ember-rails"
"mongoid/moped"
"codez/dry_crud"
"wvanbergen/request-log-analyzer"
"bokmann/business_time"
"aq1018/mongoid-history"
"ejholmes/metaforce"
"paulasmuth/recommendify"
"kei-s/github-preview"
"wr0ngway/rubber"
"RubyMoney/money"
"davidcelis/recommendable"
"lsegal/yard"
"faye/faye-websocket-ruby"
"colinsurprenant/redstorm"
"NoamB/sorcery"
"gma/nesta"
"tigrish/devise-i18n"
"skoji/gepub"
"puppetlabs/puppet"
"thoughtbot/clearance"
"adelevie/parse-ruby-client"
"radar/by_star"
"wvanbergen/state_machine-audit_trail"
"mperham/sidekiq"
"kytrinyx/approvals"
"guard/guard-minitest"
"theforeman/foreman"
"BaseXdb/basex"
"flyerhzm/bullet"
"mitchellh/vagrant"
"amatsuda/active_decorator"
"railsbp/rails_best_practices"
"twilio/twilio-ruby"
"Mach5/supersonic"
"ai/r18n"
"arches/table_print"
"celluloid/celluloid-io"
"celluloid/celluloid"
"rslifka/elasticity"
"asciinema/asciinema.org"
"plataformatec/responders"
"gazay/gon"
"eric/metriks"
"jordansissel/fpm"
"matthuhiggins/foreigner"
"Sutto/rocket_pants"
"mceachen/closure_tree"
"neo4jrb/neo4j-core"
"charlotte-ruby/impressionist"
"ananthakumaran/fake_dynamo"
"hakanensari/vacuum"
"intridea/oauth2"
"orbeon/orbeon-forms"
"nathanl/authority"
"redis/redis-rb"
"rails/sprockets-rails"
"fernandezpablo85/scribe-java"
"pivotal/pivotal_workstation"
"jruby/jruby"
"psyho/bogus"
"rails/activeresource"
"Gazler/githug"
"denniskuczynski/beanstalkd_view"
"merit-gem/merit"
"louismullie/treat"
"celluloid/celluloid-zmq"
"dkubb/ice_nine"
"rudionrails/yell"
"thoughtbot/appraisal"
"peter-murach/github_cli"
"Shopify/statsd-instrument"
"fastestforward/heroku_san"
"intercom/intercom-ruby"
"librato/librato-metrics"
"nevans/resque-pool"
"pophealth/popHealth"
"twitter/twitter-cldr-rb"
"laserlemon/figaro"
"jeremyw/stamp"
"gistflow/gistflow"
"rodjek/rspec-puppet"
"adamfisk/LittleProxy"
"puma/puma"
"scambra/devise_invitable"
"awestruct/awestruct"
"ryanlecompte/redis_failover"
"bkeepers/qu"
"afeld/magickly"
"jnunemaker/httparty"
"josevalim/rails-footnotes"
"Graylog2/graylog2-server"
"mongomapper/mongomapper"
"basho/riak-java-client"
"RubyMoney/money-rails"
"sensu/sensu"
"dita-ot/dita-ot"
"mroth/lolcommits"
"turboladen/tailor"
"shawn42/gamebox"
"rgrove/sanitize"
"jipiboily/monologue"
"neuland/jade4j"
"applicationsonline/librarian"
"redline-smalltalk/redline-smalltalk"
"remiprev/her"
"drecom/activerecord-turntable"
"joliss/jquery-ui-rails"
"schneems/wicked"
"svenfuchs/rails-i18n"
"cyu/rack-cors"
"spilliton/randumb"
"stevegraham/slanger"
"haml/haml"
"jfirebaugh/konacha"
"sporkmonger/addressable"
"GiocoApp/gioco"
"twbs/bootstrap-sass"
"soundcloud/java-api-wrapper"
"google/google-api-ruby-client"
"elm-city-craftworks/practicing-ruby-web"
"sunlightlabs/scout"
"floere/phony"
"integrity/integrity"
"mhfs/devise-async"
"data-axle/cassandra_object"
"google/signet"
"typhoeus/typhoeus"
"shoes/shoes4"
"infochimps-labs/wukong"
"jaimeiniesta/metainspector"
"sosedoff/lxc-ruby"
"recurly/recurly-client-ruby"
"codeforamerica/textizen"
"CloudifySource/cloudify"
"rumblelabs/asset_sync"
"h3xstream/find-sec-bugs"
"websocket-rails/websocket-rails"
"makrio/makrio"
"joelittlejohn/embedmongo-maven-plugin"
"mfornos/humanize"
"kostyantyn/hydra_attribute"
"mina-deploy/mina"
"joeyates/imap-backup"
"typhoeus/ethon"
"sparklemotion/nokogiri"
"apache/jackrabbit-oak"
"rundeck/rundeck"
"tinkerpop/blueprints"
"tinkerpop/rexster"
"balanced/balanced-ruby"
"mattdbridges/dotify"
"openid/ruby-openid"
"openSUSE/open-build-service"
"thinkaurelius/titan"
"engineyard/ey-cloud-recipes"
"git/git-scm.com"
"honeybadger-io/honeybadger-ruby"
"azagniotov/stubby4j"
"kytrinyx/etsy"
"freerange/mocha"
"sferik/twitter"
"franckverrot/activevalidators"
"sarxos/webcam-capture"
"collectiveidea/audited"
"integrallis/stripe_event"
"pewniak747/hipbot"
"jdigger/git-process"
"lanej/cistern"
"troessner/reek"
"walle/gimli"
"blowmage/minitest-rails"
"nesquena/backburner"
"mbj/mutant"
"jfelchner/ruby-progressbar"
"sunitparekh/data-anonymization"
"openshift/rhc"
"tinkerpop/gremlin"
"inukshuk/bibtex-ruby"
"calagator/calagator"
"DatabaseCleaner/database_cleaner"
"spockframework/spock"
"thetron/mongoid_token"
"ryantenney/metrics-spring"
"burke/zeus"
"muffinista/chatterbot"
"hiki/hiki"
"zevarito/mixpanel"
"pboling/sanitize_email"
"promiscuous-io/promiscuous"
"mdxp/nodejs-cookbook"
"arsduo/batch_api"
"NicosKaralis/pushmeup"
"dblock/rspec-rerun"
"hashrocket/decent_exposure"
"fog/fog"
"rest-driver/rest-driver"
"twilio/twilio-java"
"danmunn/redmine_dmsf"
"evolve75/RubyTree"
"inviqa/chef-php-extra"
"getsentry/raven-java"
"twitter/commons"
"ruby-rdf/rdf"
"Albacore/albacore"
"railsbridge/docs"
"crowdint/rails3-jquery-autocomplete"
"Unicon/cas-addons"
"prawnpdf/prawn"
"enspiral/loomio"
"jimweirich/rspec-given"
"phlipper/chef-percona"
"brewster/elastictastic"
"avoinministerio/avoinministerio"
"refinery/refinerycms"
"refinery/refinerycms-blog"
"pat/thinking-sphinx"
"sevntu-checkstyle/sevntu.checkstyle"
"pivotal/LicenseFinder"
"codefirst/AsakusaSatellite"
"taskrabbit/makara"
"librato/librato-rails"
"jnunemaker/flipper"
"SQiShER/java-object-diff"
"opal/opal-jquery"
"bwillis/versioncake"
"shageman/the_next_big_thing"
"dkubb/equalizer"
"sparklemotion/mechanize"
"SomMeri/less4j"
"savonrb/nori"
"play/play"
"Tomohiro/airplayer"
"searchbox-io/Jest"
"tent/tentd"
"guard/guard-rspec"
"opal/opal"
"NARKOZ/gitlab"
"influitive/apartment"
"olbrich/ruby-units"
"ndbroadbent/turbo-sprockets-rails3"
"lemurheavy/coveralls-ruby"
"google/truth"
"square/okhttp"
"square/retrofit"
"maxcom/lorsource"
"square/dagger"
"laradji/zabbix"
"jneen/rouge"
"jmkgreen/morphia"
"joakimk/minimapper"
"ioquatix/rubydns"
"spree/spree_gateway"
"topfunky/gruff"
"SpontaneousCMS/spontaneous"
"mikera/vectorz"
"everzet/capifony"
"twitter/elephant-bird"
"browsermedia/browsercms"
"gregorym/bump"
"killbill/killbill"
"graphhopper/graphhopper"
"dkubb/adamantium"
"cypriss/mutations"
"SimonVT/android-menudrawer"
"guard/guard-livereload"
"ms-ati/docile"
"scobal/seyren"
"rails/protected_attributes"
"rails/strong_parameters"
"thoughtbot/paul_revere"
"projectblacklight/blacklight"
"jch/html-pipeline"
"rapid7/metasploit-framework"
"arangamani/jenkins_api_client"
"DozerMapper/dozer"
"roidrage/lograge"
"kovyrin/db-charmer"
"markbates/configatron"
"relevance/diametric"
"newrelic/rpm"
"defunkt/fakefs"
"ccocchi/rabl-rails"
"jhalterman/modelmapper"
"thoughtbot/capybara-webkit"
"rsl/stringex"
"mbj/anima"
"diowa/icare"
"elabs/pundit"
"rails-api/rails-api"
"amahi/platform"
"nurkiewicz/spring-data-jdbc-repository"
"rails-api/active_model_serializers"
"asakusarb/action_args"
"codetriage/codetriage"
"progit/progit"
"gitlabhq/gitlab-ci"
"vcr/vcr"
"radar/paranoia"
"travisjeffery/timecop"
"minimagick/minimagick"
"thoughtbot/factory_girl_rails"
"intuit/simple_deploy"
"savonrb/savon"
"crawljax/crawljax"
"rgeo/activerecord-postgis-adapter"
"Findwise/Hydra"
"savonrb/gyoku"
"hamcrest/JavaHamcrest"
"tjerkw/Android-SlideExpandableListView"
"structr/structr"
"sachin-handiekar/jInstagram"
"JakeWharton/DiskLruCache"
"phlipper/chef-monit"
"mattheworiordan/capybara-screenshot"
"rails/spring"
"ongaeshi/milkode"
"spullara/mustache.java"
"rails/jbuilder"
"rbCAS/CASino"
"yui/yuicompressor"
"bartdag/py4j"
"slim-template/slim"
"grocer/grocer"
"keenlabs/keen-gem"
"lostisland/faraday"
"puppetlabs/puppetlabs-stdlib"
"puppetlabs/facter"
"lostisland/faraday_middleware"
"propublica/daybreak"
"dreamhead/moco"
"mcMMO-Dev/mcMMO"
"ariejan/imdb"
"mattray/spiceweasel"
"phoet/on_ruby"
"MagLev/maglev"
"travis-ci/travis.rb"
"escapestudios-cookbooks/newrelic"
"iconara/cql-rb"
"reficio/p2-maven-plugin"
"mileszs/wicked_pdf"
"47deg/appsly-android-rest"
"cryptosphere/rbnacl"
"imathis/octopress"
"stripe/einhorn"
"aprescott/serif"
"dockyard/party_foul"
"locomote/gusteau"
"marubinotto/Piggydb"
"nanoc/nanoc"
"twitter/secureheaders"
"expertiza/expertiza"
"tchandy/octopus"
"nutzam/nutz"
"square/assertj-android"
"cloudfoundry/cloud_controller_ng"
"asciidoctor/asciidoctor"
"youpy/ruby-lastfm"
"JoshCheek/seeing_is_believing"
"lassebunk/gretel"
"roboguice/roboguice"
"cloudfoundry/uaa"
"rstacruz/sinatra-assetpack"
"qiniu/java-sdk"
"Growstuff/growstuff"
"rubber/rubber"
"spree-contrib/spree_social"
"mikaelhg/urlbuilder"
"rondevera/twig"
"antirez/redis-doc"
"notnoop/java-apns"
"northworld/google_calendar"
"test-kitchen/test-kitchen"
"rubysec/bundler-audit"
"zhangkaitao/es"
"stripe/mosql"
"twers/re-education"
"engineyard/engineyard-serverside"
"mybatis/mybatis-3"
"mybatis/spring"
"t-oster/VisiCut"
"jmxtrans/jmxtrans"
"selendroid/selendroid"
"puppetlabs/puppetlabs-firewall"
"charliesome/better_errors"
"ruckus/quickeebooks"
"greenrobot/greenDAO"
"ruboto/ruboto"
"openfoodfoundation/openfoodnetwork"
"sensu/sensu-puppet"
"marcandre/backports"
"rollbar/rollbar-gem"
"dejan/rails_panel"
"jhnvz/retina_rails"
"twitter/hbc"
"stephanenicolas/robospice"
"joscha/play-authenticate"
"linkedin/datafu"
"Gazler/rapidash"
"openMF/mifosx"
"natritmeyer/site_prism"
"fphilipe/premailer-rails"
"searls/jasmine-maven-plugin"
"fgrehm/vagrant-lxc"
"undera/jmeter-plugins"
"thoughtbot/griddler"
"cantino/huginn"
"grosser/parallel_tests"
"essentials/Essentials"
"revily/revily"
"pdfkit/pdfkit"
"grosser/parallel"
"maoueh/nugrant"
"saturnflyer/casting"
"helun/Ektorp"
"zmoazeni/csscss"
"foursquare/fongo"
"Shopify/identity_cache"
"stephanenicolas/Quality-Tools-for-Android"
"philostler/rspec-sidekiq"
"RS485/LogisticsPipes"
"NARKOZ/ginatra"
"resque/resque"
"alecgorge/jsonapi"
"peek/peek"
"krisleech/wisper"
"cassianoleal/vagrant-butcher"
"l0rdn1kk0n/wicket-bootstrap"
"dynjs/dynjs"
"abarisain/dmix"
"eclipse/jetty.project"
"sup-heliotrope/sup"
"ai/autoprefixer-rails"
"jberkel/sms-backup-plus"
"rubymotion/sugarcube"
"englishtown/vertx-jersey"
"shadabahmed/logstasher"
"nathanl/searchlight"
"naver/yobi"
"dropwizard/metrics"
"jmettraux/rufus-scheduler"
"manastech/crystal"
"Prototik/HoloEverywhere"
"pearkes/tugboat"
"rubymotion/BubbleWrap"
"berkshelf/vagrant-berkshelf"
"pivotal-sprout/sprout-osx-apps"
"dropwizard/dropwizard"
"sahan/RoboZombie"
"ankane/groupdate"
"projecthydra/sufia"
"owlcs/owlapi"
"schacon/ruby-git"
"EmmanuelOga/ffaker"
"swanson/stringer"
"laurentpetit/ccw"
"puniverse/quasar"
"nkzawa/socket.io-client.java"
"kpumuk/meta-tags"
"kostya/eye"
"opf/openproject"
"berkshelf/berkshelf-api"
"chef/omnibus"
"Shopify/active_shipping"
"the-teacher/the_role"
"bokmann/font-awesome-rails"
"timmolter/XChange"
"simpligility/android-maven-plugin"
"bflad/chef-docker"
"dmarcotte/github-markdown-preview"
"agoragames/leaderboard"
"RailsApps/rails_apps_composer"
"albertlatacz/java-repl"
"jsonld-java/jsonld-java"
"mbj/unparser"
"heroku/heroku-buildpack-ruby"
"jetrockets/attrio"
"mpatric/mp3agic"
"ruby-rdf/json-ld"
"toy/image_optim"
"dkubb/axiom"
"jakenjarvis/Android-OrmLiteContentProvider"
"inossidabile/protector"
"FenixEdu/fenixedu-academic"
"lviggiano/owner"
"Azure/azure-sdk-for-ruby"
"burtlo/ark"
"ActiveJpa/activejpa"
"threerings/playn"
"tmuxinator/tmuxinator"
"restlet/restlet-framework-java"
"avdi/naught"
"celluloid/timers"
"technicalpickles/homesick"
"Mashape/unirest-java"
"kelemen/netbeans-gradle-project"
"gwtbootstrap/gwt-bootstrap"
"pagseguro/ruby"
"woorea/openstack-java-sdk"
"ushahidi/SMSSync"
"saturnflyer/surrounded"
"vaneyckt/Jently"
"jimmycuadra/lita"
"yujinakayama/guard-rubocop"
"fnando/browser"
"brigade/overcommit"
"ruhoh/ruhoh.rb"
"code-mancers/invoker"
"Nordstrom/chef-vault"
"thorin/redmine_ldap_sync"
"fredjean/middleman-s3_sync"
"Homebrew/homebrew-bundle"
"chef/chef"
"mojombo/god"
"sensu/sensu-community-plugins"
"SpoutDev/Spout"
"SpoutDev/Vanilla"
"erikhuda/thor"
"simonc/memfs"
"tim-vandecasteele/grape-swagger"
"Berico-Technologies/CLAVIN"
"fluent/fluentd"
"zanata/zanata-server"
"ivaldi/brimir"
"swipely/docker-api"
"luikore/nyara"
"seratch/gistub"
"trautonen/coveralls-maven-plugin"
"flavorjones/loofah"
"OpenRefine/OpenRefine"
"zeroturnaround/zt-zip"
"glebm/i18n-tasks"
"jenkinsci/jenkins.rb"
"twitter/hraven"
"jdantonio/functional-ruby"
"kickstarter/rack-attack"
"joelittlejohn/jsonschema2pojo"
"sanemat/tachikoma"
"geminabox/geminabox"
"puppetlabs/puppetlabs-rabbitmq"
"soundcloud/lhm"
"jOOQ/jOOQ"
"hexorx/countries"
"norman/friendly_id"
"rails-assets/rails-assets"
"springside/springside4"
"CyberAgent/android-gpuimage"
"hstove/rbtc_arbitrage"
"github/hub"
"lukaszkorecki/CoffeeTags"
"discourse/onebox"
"shyiko/mysql-binlog-connector-java"
"yolk/valvat"
"alisnic/nyny"
"julianhyde/optiq"
"ruby-ldap/ruby-net-ldap"
"skylightio/skylight-ruby"
"mozilla/MozStumbler"
"ruby-concurrency/concurrent-ruby"
"DSpace/DSpace"
"rspec/rspec-collection_matchers"
"jeremyevans/sequel"
"mycila/license-maven-plugin"
"ralfstx/minimal-json"
"journeyapps/zxing-android-embedded"
"eXist-db/exist"
"addthis/stream-lib"
"hipchat/hipchat-rb"
"reactjs/react-rails"
"ranjib/etcd-ruby"
"johncarl81/parceler"
"lostisland/sawyer"
"bikeindex/bike_index"
"yujinakayama/transpec"
"Esri/geometry-api-java"
"doanduyhai/Achilles"
"ankane/searchkick"
"google/auto"
"perwendel/spark"
"salesking/sepa_king"
"mmozuras/pronto"
"JodaOrg/joda-time"
"SaitoWu/linner"
"KatanaCode/blogit"
"rackerlabs/blueflood"
"patriciomacadden/hobbit"
"rodjek/librarian-puppet"
"glebm/rails_email_preview"
"p6spy/p6spy"
"zdavatz/spreadsheet"
"square/wire"
"sethvargo/stove"
"pawurb/termit"
"trifork/erjang"
"willdurand/puppet-nodejs"
"caelum/vraptor"
"grosser/wwtd"
"travis-ci/travis-cookbooks"
"Nodeclipse/nodeclipse-1"
"rebelidealist/stripe-ruby-mock"
"isaiah/jubilee"
"bbatsov/powerpack"
"jorgemanrubia/mailgun_rails"
"nateware/redis-objects"
"elastic/logstash"
"airlift/airlift"
"lenskit/lenskit"
"eirslett/frontend-maven-plugin"
"layervault/psd.rb"
"igrigorik/http-2"
"MiniProfiler/rack-mini-profiler"
"geoserver/geoserver"
"togglz/togglz"
"hstaudacher/osgi-jax-rs-connector"
"benbalter/gman"
"ocpsoft/rewrite"
"Unidata/thredds"
"torakiki/pdfsam"
"gamache/hyperresource"
"protobuf-ruby/beefcake"
"zeroturnaround/zt-exec"
"magnusvk/counter_culture"
"gjtorikian/html-proofer"
"dkubb/memoizable"
"loopj/android-async-http"
"feedbin/feedbin"
"attr-encrypted/attr_encrypted"
"recruit-tech/redpen"
"benbalter/jekyll-auth"
"leereilly/swot"
"sethvargo/chef-sugar"
"rs-pro/mongoid-elasticsearch"
"brettwooldridge/HikariCP"
"garybernhardt/selecta"
"iipc/openwayback"
"caelum/vraptor4"
"dianping/cat"
"mgodave/barge"
"WinRb/vagrant-windows"
"serso/android-common"
"jphp-compiler/jphp"
"gocardless/hutch"
"byroot/activerecord-typedstore"
"mockito/mockito"
"influxdb/influxdb-ruby"
"jedi4ever/veewee"
"Shopify/shopify_theme"
"pbyrne/cron-checker"
"FontCustom/fontcustom"
"asm-helpful/helpful-web"
"gocardless/statesman"
"oblac/jodd"
"miketheman/nginx"
"kenichi/angelo"
"swipely/dockly"
"sdywcd/jshoper3x"
"test-kitchen/kitchen-vagrant"
"passy/Android-DirectoryChooser"
"markevans/dragonfly"
"Shopify/shopify_api"
"zquestz/omniauth-google-oauth2"
"jekyll/mercenary"
"ericam/susy"
"Shopify/shopify_app"
"jpos/jPOS"
"rejasupotaro/Rebuild"
"hamstergem/hamster"
"facebook/presto"
"gree/observed"
"JFXtras/jfxtras-labs"
"mongodb/morphia"
"stanfy/enroscar"
"dannnylo/rtesseract"
"square/javapoet"
"puppetlabs/hiera"
"lian/bitcoin-ruby"
"bitsofproof/supernode"
"manshar/manshar"
"zenhob/hcl"
"fluent/fluent-plugin-s3"
"facebook/buck"
"jprante/elasticsearch-jdbc"
"gettalong/kramdown"
"supermarin/xcpretty"
"realestate-com-au/pact"
"psu-stewardship/scholarsphere"
"gresrun/jesque"
"inaturalist/inaturalist"
"toptal/chewy"
"fgrehm/ventriloquist"
"gitlabhq/gitlab-ci-runner"
"sue445/rubicure"
"davidcelis/api-pagination"
"jtwig/jtwig"
"puppetlabs/marionette-collective"
"BBC-News/wraith"
"plexus/yaks"
"danmayer/coverband"
"clayallsopp/formotion"
"poise/poise"
"puppetlabs/puppetlabs-mongodb"
"june29/horesase-boys"
"drrb/puppet-library"
"emilsjolander/sprinkles"
"RubyMoney/monetize"
"encrypt-to/encrypt.to"
"sanity/quickml"
"jekyll/jekyll-redirect-from"
"AzureAD/azure-activedirectory-library-for-android"
"go-lang-plugin-org/go-lang-idea-plugin"
"eapache/starscope"
"JakeWharton/timber"
"la-team/light-admin"
"octopress/ink"
"github/pages-gem"
"square/picasso"
"flood-io/ruby-jmeter"
"ReactiveX/Rx.rb"
"spacecowboy/NotePad"
"voltrb/volt"
"instructure/canvas-lms"
"zxing/zxing"
"lookfirst/sardine"
"openaustralia/morph"
"rockerhieu/emojicon"
"owncloud/android"
"GlowstoneMC/Glowstone"
"SimonVT/cathode"
"vigetlabs/sprig"
"JakeWharton/u2020"
"lotus/utils"
"foursquare/twofishes"
"checkstyle/checkstyle"
"rpush/rpush"
"OneBusAway/onebusaway-android"
"rehttp/rehttp"
"TwP/logging"
"bellycard/napa"
"javaslang/javaslang"
"peczenyj/MooseX"
"airlift/slice"
"Parallels/vagrant-parallels"
"egonSchiele/contracts.ruby"
"TimotheeJeannin/ProviGen"
"twitter/cloudhopper-smpp"
"sul-dlss/spotlight"
"azkaban/azkaban"
"facebook/rebound"
"relayrides/pushy"
"deeplearning4j/deeplearning4j"
"peter-murach/finite_machine"
"trulia/hologram"
"futuresimple/android-db-commons"
"thoughtbot/gitsh"
"github/developer.github.com"
"xetorthio/jedis"
"asciidoctor/asciidoctor-diagram"
"yuki24/did_you_mean"
"larsga/Duke"
"octopress/octopress"
"whichdigital/active-rest-client"
"FasterXML/jackson-annotations"
"ceph/ceph-cookbook"
"mgomes/api_auth"
"syncany/syncany"
"middleman/middleman-autoprefixer"
"lotus/controller"
"hw-cookbooks/graphite"
"yahoo/samoa"
"CanCanCommunity/cancancan"
"FasterXML/jackson-databind"
"atmos/heaven"
"griffon/griffon"
"airbnb/nerve"
"FasterXML/jackson-core"
"MrTJP/ProjectRed"
"joshwlewis/unitwise"
"apache/drill"
"interagent/prmd"
"ThoughtWorksStudios/eb_deployer"
"mixi-inc/RubyTraining"
"lotus/router"
"kernow/shortcode"
"rabbit-shocker/rabbit"
"gradle/gradle"
"torquebox/torquebox"
"lemire/RoaringBitmap"
"Homebrew/homebrew-nginx"
"express42/zabbixapi"
"Kapeli/cheatsheets"
"levkhomich/akka-tracing"
"taganaka/polipus"
"jdamcd/android-crop"
"travis-ci/travis-yaml"
"alvinsj/flatten_record"
"square/shuttle"
"benbalter/word-to-markdown"
"sorah/mamiya"
"Shopify/verdict"
"bruno-medeiros/DDT"
"zeisler/active_mocker"
"spring-io/sagan"
"phlipper/chef-postgresql"
"redguide/nodejs"
"nohana/Laevatein"
"gabrielemariotti/cardslib"
"devnied/EMV-NFC-Paycard-Enrollment"
"hotchemi/Android-Rate"
"chocoteam/choco3"
"spacecowboy/NoNonsense-FilePicker"
"thoughtbot/hound"
"jcabi/jcabi-aspects"
"jcabi/jcabi-github"
"mendhak/gpslogger"
"Fullscreen/yt"
"edelight/chef-mongodb"
"square/okio"
"WeAreFarmGeek/diplomat"
"jbox-web/redmine_git_hosting"
"tilal6991/HoloIRC"
"julianhyde/linq4j"
"phstc/putsreq"
"jekyll/jekyll-sitemap"
"yegor256/rultor"
"querydsl/querydsl"
"bemyeyes/bemyeyes-server"
"pedrovgs/Renderers"
"typesafehub/config"
"msgpack/msgpack-java"
"BuildCraft/BuildCraft"
"jcabi/jcabi-http"
"teamed/qulice"
"mrkamel/search_cop"
"codevise/pageflow"
"mirego/gaffe"
"goodow/realtime-store"
"owlike/genson"
"interagent/pliny"
"privly/privly-web"
"bogdan/datagrid"
"grails/grails-core"
"keen/pingpong"
"rhuss/docker-maven-plugin"
"rails/activejob"
"thatJavaNerd/JRAW"
"languagetool-org/languagetool"
"joenorton/rubyretriever"
"dinosaurwithakatana/hacker-news-android"
"igniterealtime/Openfire"
"bndtools/bnd"
"codeforamerica/citygram"
"lotus/view"
"richpeck/exception_handler"
"zendesk/samson"
"venmo/synx"
"igniterealtime/Smack"
"weld/core"
"scttnlsn/dandelion"
"tpitale/staccato"
"coorasse/Airesis"
"xtreemfs/xtreemfs"
